,Day_Type,Date,Building,Type
26723,-2,7/4/2018,B084,-1
26724,4,7/5/2018,B084,-1
26725,5,7/6/2018,B084,-1
26726,-1,7/7/2018,B084,-1
26727,-1,7/8/2018,B084,-1
26728,1,7/9/2018,B084,-1
26729,2,7/10/2018,B084,-1
26730,3,7/11/2018,B084,-1
26731,4,7/12/2018,B084,-1
26732,5,7/13/2018,B084,-1
26733,-1,7/14/2018,B084,-1
26734,-1,7/15/2018,B084,-1
26735,1,7/16/2018,B084,-1
26736,2,7/17/2018,B084,-1
26737,3,7/18/2018,B084,-1
26738,4,7/19/2018,B084,-1
26739,5,7/20/2018,B084,-1
26740,-1,7/21/2018,B084,-1
26741,-1,7/22/2018,B084,-1
26742,1,7/23/2018,B084,-1
26743,2,7/24/2018,B084,-1
26744,3,7/25/2018,B084,-1
26745,4,7/26/2018,B084,-1
26746,5,7/27/2018,B084,-1
26747,-1,7/28/2018,B084,-1
26748,-1,7/29/2018,B084,-1
26749,1,7/30/2018,B084,-1
26750,2,7/31/2018,B084,-1
26751,3,8/1/2018,B084,-1
26752,4,8/2/2018,B084,-1
26753,5,8/3/2018,B084,-1
26754,-1,8/4/2018,B084,-1
26755,-1,8/5/2018,B084,-1
26756,1,8/6/2018,B084,-1
26757,2,8/7/2018,B084,-1
26758,3,8/8/2018,B084,-1
26759,4,8/9/2018,B084,-1
26760,5,8/10/2018,B084,-1
26761,-1,8/11/2018,B084,-1
26762,-1,8/12/2018,B084,-1
26763,1,8/13/2018,B084,-1
26764,2,8/14/2018,B084,-1
26765,3,8/15/2018,B084,-1
26766,4,8/16/2018,B084,-1
26767,5,8/17/2018,B084,-1
26768,-1,8/18/2018,B084,-1
26769,-1,8/19/2018,B084,-1
26770,1,8/20/2018,B084,-1
26771,2,8/21/2018,B084,-1
26772,3,8/22/2018,B084,-1
26773,4,8/23/2018,B084,-1
26774,5,8/24/2018,B084,-1
26775,-1,8/25/2018,B084,-1
26776,-1,8/26/2018,B084,-1
26777,1,8/27/2018,B084,-1
26778,2,8/28/2018,B084,-1
26779,3,8/29/2018,B084,-1
26780,4,8/30/2018,B084,-1
26781,-2,1/1/2018,B085,0
26782,-2,1/2/2018,B085,0
26783,3,1/3/2018,B085,0
26784,4,1/4/2018,B085,0
26785,5,1/5/2018,B085,0
26786,-1,1/6/2018,B085,0
26787,-1,1/7/2018,B085,0
26788,1,1/8/2018,B085,0
26789,2,1/9/2018,B085,0
26790,3,1/10/2018,B085,0
26791,4,1/11/2018,B085,0
26792,5,1/12/2018,B085,0
26793,-1,1/13/2018,B085,0
26794,-1,1/14/2018,B085,0
26795,-2,1/15/2018,B085,0
26796,2,1/16/2018,B085,0
26797,3,1/17/2018,B085,0
26798,4,1/18/2018,B085,0
26799,5,1/19/2018,B085,0
26800,-1,1/20/2018,B085,0
26801,-1,1/21/2018,B085,0
26802,1,1/22/2018,B085,0
26803,2,1/23/2018,B085,0
26804,3,1/24/2018,B085,0
26805,4,1/25/2018,B085,0
26806,5,1/26/2018,B085,0
26807,-1,1/27/2018,B085,0
26808,-1,1/28/2018,B085,0
26809,1,1/29/2018,B085,0
26810,2,1/30/2018,B085,2
26811,4,2/1/2018,B085,0
26812,5,2/2/2018,B085,0
26813,-1,2/3/2018,B085,0
26814,-1,2/4/2018,B085,0
26815,1,2/5/2018,B085,0
26816,2,2/6/2018,B085,0
26817,3,2/7/2018,B085,0
26818,4,2/8/2018,B085,0
26819,5,2/9/2018,B085,0
26820,-1,2/10/2018,B085,0
26821,-1,2/11/2018,B085,0
26822,1,2/12/2018,B085,0
26823,2,2/13/2018,B085,0
26824,3,2/14/2018,B085,0
26825,4,2/15/2018,B085,0
26826,5,2/16/2018,B085,0
26827,-1,2/17/2018,B085,0
26828,-1,2/18/2018,B085,0
26829,1,2/19/2018,B085,0
26830,2,2/20/2018,B085,0
26831,3,2/21/2018,B085,0
26832,4,2/22/2018,B085,0
26833,5,2/23/2018,B085,0
26834,-1,2/24/2018,B085,0
26835,-1,2/25/2018,B085,0
26836,1,2/26/2018,B085,0
26837,2,2/27/2018,B085,0
26838,4,3/1/2018,B085,0
26839,5,3/2/2018,B085,0
26840,-1,3/3/2018,B085,0
26841,-1,3/4/2018,B085,0
26842,1,3/5/2018,B085,0
26843,2,3/6/2018,B085,0
26844,3,3/7/2018,B085,0
26845,4,3/8/2018,B085,0
26846,5,3/9/2018,B085,0
26847,-1,3/10/2018,B085,0
26848,-1,3/10/2018,B085,0
26849,1,3/12/2018,B085,0
26850,2,3/13/2018,B085,0
26851,3,3/14/2018,B085,0
26852,4,3/15/2018,B085,0
26853,5,3/16/2018,B085,0
26854,-1,3/17/2018,B085,0
26855,-1,3/18/2018,B085,0
26856,-2,3/19/2018,B085,0
26857,-2,3/20/2018,B085,0
26858,-2,3/21/2018,B085,0
26859,-2,3/22/2018,B085,0
26860,-2,3/23/2018,B085,0
26861,-1,3/24/2018,B085,0
26862,-1,3/25/2018,B085,0
26863,1,3/26/2018,B085,0
26864,2,3/27/2018,B085,0
26865,3,3/28/2018,B085,0
26866,4,3/29/2018,B085,0
26867,5,3/30/2018,B085,0
26868,-1,4/1/2018,B085,0
26869,1,4/2/2018,B085,0
26870,2,4/3/2018,B085,0
26871,3,4/4/2018,B085,0
26872,4,4/5/2018,B085,0
26873,5,4/6/2018,B085,0
26874,-1,4/7/2018,B085,0
26875,-1,4/8/2018,B085,0
26876,1,4/9/2018,B085,0
26877,2,4/10/2018,B085,0
26878,3,4/11/2018,B085,0
26879,4,4/12/2018,B085,0
26880,5,4/13/2018,B085,0
26881,-1,4/14/2018,B085,0
26882,-1,4/15/2018,B085,0
26883,1,4/16/2018,B085,0
26884,2,4/17/2018,B085,0
26885,3,4/18/2018,B085,0
26886,4,4/19/2018,B085,0
26887,5,4/20/2018,B085,0
26888,-1,4/21/2018,B085,0
26889,-1,4/22/2018,B085,0
26890,1,4/23/2018,B085,0
26891,2,4/24/2018,B085,0
26892,3,4/25/2018,B085,0
26893,4,4/26/2018,B085,0
26894,5,4/27/2018,B085,0
26895,-1,4/28/2018,B085,0
26896,-1,4/29/2018,B085,0
26897,2,5/1/2018,B085,0
26898,3,5/2/2018,B085,0
26899,4,5/3/2018,B085,0
26900,5,5/4/2018,B085,0
26901,-1,5/5/2018,B085,0
26902,-1,5/6/2018,B085,0
26903,1,5/7/2018,B085,0
26904,2,5/8/2018,B085,0
26905,3,5/9/2018,B085,0
26906,4,5/10/2018,B085,0
26907,5,5/11/2018,B085,0
26908,-1,5/12/2018,B085,0
26909,-1,5/13/2018,B085,0
26910,1,5/14/2018,B085,0
26911,2,5/15/2018,B085,0
26912,3,5/16/2018,B085,0
26913,4,5/17/2018,B085,0
26914,5,5/18/2018,B085,0
26915,-1,5/19/2018,B085,0
26916,-1,5/20/2018,B085,0
26917,1,5/21/2018,B085,0
26918,2,5/22/2018,B085,0
26919,3,5/23/2018,B085,0
26920,4,5/24/2018,B085,0
26921,5,5/25/2018,B085,0
26922,-1,5/26/2018,B085,0
26923,-1,5/27/2018,B085,0
26924,-2,5/28/2018,B085,0
26925,2,5/29/2018,B085,0
26926,3,5/30/2018,B085,0
26927,5,6/1/2018,B085,0
26928,-1,6/2/2018,B085,0
26929,-1,6/3/2018,B085,0
26930,1,6/4/2018,B085,0
26931,2,6/5/2018,B085,0
26932,3,6/6/2018,B085,0
26933,4,6/7/2018,B085,0
26934,5,6/8/2018,B085,0
26935,-1,6/9/2018,B085,0
26936,-1,6/10/2018,B085,0
26937,1,6/11/2018,B085,0
26938,2,6/12/2018,B085,0
26939,3,6/13/2018,B085,0
26940,4,6/14/2018,B085,0
26941,5,6/15/2018,B085,0
26942,-1,6/16/2018,B085,0
26943,-1,6/17/2018,B085,0
26944,1,6/18/2018,B085,0
26945,2,6/19/2018,B085,0
26946,3,6/20/2018,B085,0
26947,4,6/21/2018,B085,0
26948,5,6/22/2018,B085,0
26949,-1,6/23/2018,B085,0
26950,-1,6/24/2018,B085,0
26951,1,6/25/2018,B085,0
26952,2,6/26/2018,B085,0
26953,3,6/27/2018,B085,0
26954,4,6/28/2018,B085,0
26955,5,6/29/2018,B085,0
26956,-1,6/30/2018,B085,0
26957,-1,7/1/2018,B085,0
26958,1,7/2/2018,B085,0
26959,-2,7/3/2018,B085,0
26960,-2,7/4/2018,B085,0
26961,4,7/5/2018,B085,0
26962,5,7/6/2018,B085,0
26963,-1,7/7/2018,B085,0
26964,-1,7/8/2018,B085,0
26965,1,7/9/2018,B085,0
26966,2,7/10/2018,B085,0
26967,3,7/11/2018,B085,0
26968,4,7/12/2018,B085,0
26969,5,7/13/2018,B085,0
26970,-1,7/14/2018,B085,0
26971,-1,7/15/2018,B085,0
26972,1,7/16/2018,B085,0
26973,2,7/17/2018,B085,0
26974,3,7/18/2018,B085,0
26975,4,7/19/2018,B085,0
26976,5,7/20/2018,B085,0
26977,-1,7/21/2018,B085,0
26978,-1,7/22/2018,B085,0
26979,1,7/23/2018,B085,0
26980,2,7/24/2018,B085,0
26981,3,7/25/2018,B085,0
26982,4,7/26/2018,B085,0
26983,5,7/27/2018,B085,0
26984,-1,7/28/2018,B085,0
26985,-1,7/29/2018,B085,0
26986,1,7/30/2018,B085,0
26987,2,7/31/2018,B085,0
26988,3,8/1/2018,B085,0
26989,4,8/2/2018,B085,0
26990,5,8/3/2018,B085,0
26991,-1,8/4/2018,B085,0
26992,-1,8/5/2018,B085,0
26993,1,8/6/2018,B085,0
26994,2,8/7/2018,B085,0
26995,3,8/8/2018,B085,0
26996,4,8/9/2018,B085,0
26997,5,8/10/2018,B085,0
26998,-1,8/11/2018,B085,0
26999,-1,8/12/2018,B085,0
27000,1,8/13/2018,B085,0
27001,2,8/14/2018,B085,0
27002,3,8/15/2018,B085,0
27003,4,8/16/2018,B085,0
27004,5,8/17/2018,B085,0
27005,-1,8/18/2018,B085,0
27006,-1,8/19/2018,B085,0
27007,1,8/20/2018,B085,0
27008,2,8/21/2018,B085,0
27009,3,8/22/2018,B085,0
27010,4,8/23/2018,B085,0
27011,5,8/24/2018,B085,0
27012,-1,8/25/2018,B085,0
27013,-1,8/26/2018,B085,0
27014,1,8/27/2018,B085,0
27015,2,8/28/2018,B085,0
27016,3,8/29/2018,B085,0
27017,4,8/30/2018,B085,0
27018,-2,1/1/2018,B086,0
27019,-2,1/2/2018,B086,0
27020,3,1/3/2018,B086,0
27021,4,1/4/2018,B086,0
27022,5,1/5/2018,B086,0
27023,-1,1/6/2018,B086,0
27024,-1,1/7/2018,B086,0
27025,1,1/8/2018,B086,0
27026,2,1/9/2018,B086,0
27027,3,1/10/2018,B086,0
27028,4,1/11/2018,B086,0
27029,5,1/12/2018,B086,0
27030,-1,1/13/2018,B086,0
27031,-1,1/14/2018,B086,0
27032,-2,1/15/2018,B086,0
27033,2,1/16/2018,B086,0
27034,3,1/17/2018,B086,0
27035,4,1/18/2018,B086,0
27036,5,1/19/2018,B086,0
27037,-1,1/20/2018,B086,0
27038,-1,1/21/2018,B086,0
27039,1,1/22/2018,B086,0
27040,2,1/23/2018,B086,0
27041,3,1/24/2018,B086,0
27042,4,1/25/2018,B086,0
27043,5,1/26/2018,B086,0
27044,-1,1/27/2018,B086,0
27045,-1,1/28/2018,B086,0
27046,1,1/29/2018,B086,0
27047,2,1/30/2018,B086,0
27048,4,2/1/2018,B086,0
27049,5,2/2/2018,B086,0
27050,-1,2/3/2018,B086,0
27051,-1,2/4/2018,B086,0
27052,1,2/5/2018,B086,0
27053,2,2/6/2018,B086,0
27054,3,2/7/2018,B086,0
27055,4,2/8/2018,B086,0
27056,5,2/9/2018,B086,0
27057,-1,2/10/2018,B086,0
27058,-1,2/11/2018,B086,0
27059,1,2/12/2018,B086,0
27060,2,2/13/2018,B086,0
27061,3,2/14/2018,B086,0
27062,4,2/15/2018,B086,0
27063,5,2/16/2018,B086,0
27064,-1,2/17/2018,B086,0
27065,-1,2/18/2018,B086,0
27066,1,2/19/2018,B086,0
27067,2,2/20/2018,B086,0
27068,3,2/21/2018,B086,0
27069,4,2/22/2018,B086,0
27070,5,2/23/2018,B086,0
27071,-1,2/24/2018,B086,0
27072,-1,2/25/2018,B086,0
27073,1,2/26/2018,B086,0
27074,2,2/27/2018,B086,0
27075,4,3/1/2018,B086,0
27076,5,3/2/2018,B086,0
27077,-1,3/3/2018,B086,0
27078,-1,3/4/2018,B086,0
27079,1,3/5/2018,B086,0
27080,2,3/6/2018,B086,0
27081,3,3/7/2018,B086,0
27082,4,3/8/2018,B086,0
27083,5,3/9/2018,B086,0
27084,-1,3/10/2018,B086,0
27085,-1,3/10/2018,B086,0
27086,1,3/12/2018,B086,0
27087,2,3/13/2018,B086,0
27088,3,3/14/2018,B086,0
27089,4,3/15/2018,B086,0
27090,5,3/16/2018,B086,0
27091,-1,3/17/2018,B086,0
27092,-1,3/18/2018,B086,0
27093,-2,3/19/2018,B086,0
27094,-2,3/20/2018,B086,0
27095,-2,3/21/2018,B086,0
27096,-2,3/22/2018,B086,0
27097,-2,3/23/2018,B086,0
27098,-1,3/24/2018,B086,0
27099,-1,3/25/2018,B086,0
27100,1,3/26/2018,B086,0
27101,2,3/27/2018,B086,0
27102,3,3/28/2018,B086,0
27103,4,3/29/2018,B086,0
27104,5,3/30/2018,B086,0
27105,-1,4/1/2018,B086,0
27106,1,4/2/2018,B086,0
27107,2,4/3/2018,B086,0
27108,3,4/4/2018,B086,0
27109,4,4/5/2018,B086,0
27110,5,4/6/2018,B086,0
27111,-1,4/7/2018,B086,0
27112,-1,4/8/2018,B086,0
27113,1,4/9/2018,B086,0
27114,2,4/10/2018,B086,0
27115,3,4/11/2018,B086,0
27116,4,4/12/2018,B086,0
27117,5,4/13/2018,B086,0
27118,-1,4/14/2018,B086,0
27119,-1,4/15/2018,B086,0
27120,1,4/16/2018,B086,0
27121,2,4/17/2018,B086,0
27122,3,4/18/2018,B086,0
27123,4,4/19/2018,B086,0
27124,5,4/20/2018,B086,0
27125,-1,4/21/2018,B086,0
27126,-1,4/22/2018,B086,0
27127,1,4/23/2018,B086,0
27128,2,4/24/2018,B086,0
27129,3,4/25/2018,B086,0
27130,4,4/26/2018,B086,0
27131,5,4/27/2018,B086,0
27132,-1,4/28/2018,B086,0
27133,-1,4/29/2018,B086,0
27134,2,5/1/2018,B086,0
27135,3,5/2/2018,B086,0
27136,4,5/3/2018,B086,0
27137,5,5/4/2018,B086,0
27138,-1,5/5/2018,B086,0
27139,-1,5/6/2018,B086,0
27140,1,5/7/2018,B086,0
27141,2,5/8/2018,B086,0
27142,3,5/9/2018,B086,0
27143,4,5/10/2018,B086,0
27144,5,5/11/2018,B086,0
27145,-1,5/12/2018,B086,0
27146,-1,5/13/2018,B086,0
27147,1,5/14/2018,B086,0
27148,2,5/15/2018,B086,0
27149,3,5/16/2018,B086,0
27150,4,5/17/2018,B086,0
27151,5,5/18/2018,B086,0
27152,-1,5/19/2018,B086,0
27153,-1,5/20/2018,B086,0
27154,1,5/21/2018,B086,0
27155,2,5/22/2018,B086,0
27156,3,5/23/2018,B086,0
27157,4,5/24/2018,B086,0
27158,5,5/25/2018,B086,0
27159,-1,5/26/2018,B086,0
27160,-1,5/27/2018,B086,0
27161,-2,5/28/2018,B086,0
27162,2,5/29/2018,B086,0
27163,3,5/30/2018,B086,0
27164,5,6/1/2018,B086,0
27165,-1,6/2/2018,B086,0
27166,-1,6/3/2018,B086,0
27167,1,6/4/2018,B086,0
27168,2,6/5/2018,B086,0
27169,3,6/6/2018,B086,0
27170,4,6/7/2018,B086,0
27171,5,6/8/2018,B086,0
27172,-1,6/9/2018,B086,0
27173,-1,6/10/2018,B086,0
27174,1,6/11/2018,B086,0
27175,2,6/12/2018,B086,0
27176,3,6/13/2018,B086,0
27177,4,6/14/2018,B086,0
27178,5,6/15/2018,B086,0
27179,-1,6/16/2018,B086,0
27180,-1,6/17/2018,B086,0
27181,1,6/18/2018,B086,0
27182,2,6/19/2018,B086,0
27183,3,6/20/2018,B086,0
27184,4,6/21/2018,B086,0
27185,5,6/22/2018,B086,0
27186,-1,6/23/2018,B086,0
27187,-1,6/24/2018,B086,0
27188,1,6/25/2018,B086,0
27189,2,6/26/2018,B086,0
27190,3,6/27/2018,B086,0
27191,4,6/28/2018,B086,0
27192,5,6/29/2018,B086,0
27193,-1,6/30/2018,B086,0
27194,-1,7/1/2018,B086,0
27195,1,7/2/2018,B086,0
27196,-2,7/3/2018,B086,0
27197,-2,7/4/2018,B086,0
27198,4,7/5/2018,B086,0
27199,5,7/6/2018,B086,0
27200,-1,7/7/2018,B086,0
27201,-1,7/8/2018,B086,0
27202,1,7/9/2018,B086,0
27203,2,7/10/2018,B086,0
27204,3,7/11/2018,B086,0
27205,4,7/12/2018,B086,0
27206,5,7/13/2018,B086,0
27207,-1,7/14/2018,B086,0
27208,-1,7/15/2018,B086,0
27209,1,7/16/2018,B086,0
27210,2,7/17/2018,B086,0
27211,3,7/18/2018,B086,0
27212,4,7/19/2018,B086,0
27213,5,7/20/2018,B086,0
27214,-1,7/21/2018,B086,0
27215,-1,7/22/2018,B086,0
27216,1,7/23/2018,B086,0
27217,2,7/24/2018,B086,0
27218,3,7/25/2018,B086,0
27219,4,7/26/2018,B086,0
27220,5,7/27/2018,B086,0
27221,-1,7/28/2018,B086,0
27222,-1,7/29/2018,B086,0
27223,1,7/30/2018,B086,0
27224,2,7/31/2018,B086,0
27225,3,8/1/2018,B086,0
27226,4,8/2/2018,B086,0
27227,5,8/3/2018,B086,0
27228,-1,8/4/2018,B086,0
27229,-1,8/5/2018,B086,0
27230,1,8/6/2018,B086,0
27231,2,8/7/2018,B086,0
27232,3,8/8/2018,B086,0
27233,4,8/9/2018,B086,0
27234,5,8/10/2018,B086,0
27235,-1,8/11/2018,B086,0
27236,-1,8/12/2018,B086,0
27237,1,8/13/2018,B086,0
27238,2,8/14/2018,B086,0
27239,3,8/15/2018,B086,0
27240,4,8/16/2018,B086,0
27241,5,8/17/2018,B086,0
27242,-1,8/18/2018,B086,0
27243,-1,8/19/2018,B086,0
27244,1,8/20/2018,B086,0
27245,2,8/21/2018,B086,0
27246,3,8/22/2018,B086,0
27247,4,8/23/2018,B086,0
27248,5,8/24/2018,B086,0
27249,-1,8/25/2018,B086,0
27250,-1,8/26/2018,B086,0
27251,1,8/27/2018,B086,0
27252,2,8/28/2018,B086,0
27253,3,8/29/2018,B086,0
27254,4,8/30/2018,B086,0
27255,-2,1/1/2018,B090,-1
27256,-2,1/2/2018,B090,-1
27257,3,1/3/2018,B090,-1
27258,4,1/4/2018,B090,-1
27259,5,1/5/2018,B090,-1
27260,-1,1/6/2018,B090,-1
27261,-1,1/7/2018,B090,-1
27262,1,1/8/2018,B090,-1
27263,2,1/9/2018,B090,-1
27264,3,1/10/2018,B090,-1
27265,4,1/11/2018,B090,-1
27266,5,1/12/2018,B090,-1
27267,-1,1/13/2018,B090,-1
27268,-1,1/14/2018,B090,-1
27269,-2,1/15/2018,B090,-1
27270,2,1/16/2018,B090,-1
27271,3,1/17/2018,B090,-1
27272,4,1/18/2018,B090,-1
27273,5,1/19/2018,B090,-1
27274,-1,1/20/2018,B090,-1
27275,-1,1/21/2018,B090,-1
27276,1,1/22/2018,B090,-1
27277,2,1/23/2018,B090,-1
27278,3,1/24/2018,B090,-1
27279,4,1/25/2018,B090,-1
27280,5,1/26/2018,B090,-1
27281,-1,1/27/2018,B090,-1
27282,-1,1/28/2018,B090,-1
27283,1,1/29/2018,B090,-1
27284,2,1/30/2018,B090,-1
27285,4,2/1/2018,B090,-1
27286,5,2/2/2018,B090,-1
27287,-1,2/3/2018,B090,-1
27288,-1,2/4/2018,B090,-1
27289,1,2/5/2018,B090,-1
27290,2,2/6/2018,B090,-1
27291,3,2/7/2018,B090,-1
27292,4,2/8/2018,B090,-1
27293,5,2/9/2018,B090,-1
27294,-1,2/10/2018,B090,-1
27295,-1,2/11/2018,B090,-1
27296,1,2/12/2018,B090,-1
27297,2,2/13/2018,B090,-1
27298,3,2/14/2018,B090,-1
27299,4,2/15/2018,B090,-1
27300,5,2/16/2018,B090,-1
27301,-1,2/17/2018,B090,-1
27302,-1,2/18/2018,B090,-1
27303,1,2/19/2018,B090,-1
27304,2,2/20/2018,B090,-1
27305,3,2/21/2018,B090,-1
27306,4,2/22/2018,B090,-1
27307,5,2/23/2018,B090,-1
27308,-1,2/24/2018,B090,-1
27309,-1,2/25/2018,B090,-1
27310,1,2/26/2018,B090,-1
27311,2,2/27/2018,B090,-1
27312,4,3/1/2018,B090,-1
27313,5,3/2/2018,B090,-1
27314,-1,3/3/2018,B090,-1
27315,-1,3/4/2018,B090,-1
27316,1,3/5/2018,B090,-1
27317,2,3/6/2018,B090,-1
27318,3,3/7/2018,B090,-1
27319,4,3/8/2018,B090,-1
27320,5,3/9/2018,B090,-1
27321,-1,3/10/2018,B090,-1
27322,-1,3/10/2018,B090,-1
27323,1,3/12/2018,B090,-1
27324,2,3/13/2018,B090,-1
27325,3,3/14/2018,B090,-1
27326,4,3/15/2018,B090,-1
27327,5,3/16/2018,B090,-1
27328,-1,3/17/2018,B090,-1
27329,-1,3/18/2018,B090,-1
27330,-2,3/19/2018,B090,-1
27331,-2,3/20/2018,B090,-1
27332,-2,3/21/2018,B090,-1
27333,-2,3/22/2018,B090,-1
27334,-2,3/23/2018,B090,-1
27335,-1,3/24/2018,B090,-1
27336,-1,3/25/2018,B090,-1
27337,1,3/26/2018,B090,-1
27338,2,3/27/2018,B090,-1
27339,3,3/28/2018,B090,-1
27340,4,3/29/2018,B090,-1
27341,5,3/30/2018,B090,-1
27342,-1,4/1/2018,B090,-1
27343,1,4/2/2018,B090,-1
27344,2,4/3/2018,B090,-1
27345,3,4/4/2018,B090,-1
27346,4,4/5/2018,B090,-1
27347,5,4/6/2018,B090,-1
27348,-1,4/7/2018,B090,-1
27349,-1,4/8/2018,B090,-1
27350,1,4/9/2018,B090,-1
27351,2,4/10/2018,B090,-1
27352,3,4/11/2018,B090,-1
27353,4,4/12/2018,B090,-1
27354,5,4/13/2018,B090,-1
27355,-1,4/14/2018,B090,-1
27356,-1,4/15/2018,B090,-1
27357,1,4/16/2018,B090,-1
27358,2,4/17/2018,B090,-1
27359,3,4/18/2018,B090,-1
27360,4,4/19/2018,B090,-1
27361,5,4/20/2018,B090,-1
27362,-1,4/21/2018,B090,-1
27363,-1,4/22/2018,B090,-1
27364,1,4/23/2018,B090,-1
27365,2,4/24/2018,B090,-1
27366,3,4/25/2018,B090,-1
27367,4,4/26/2018,B090,-1
27368,5,4/27/2018,B090,-1
27369,-1,4/28/2018,B090,-1
27370,-1,4/29/2018,B090,-1
27371,2,5/1/2018,B090,-1
27372,3,5/2/2018,B090,-1
27373,4,5/3/2018,B090,-1
27374,5,5/4/2018,B090,-1
27375,-1,5/5/2018,B090,-1
27376,-1,5/6/2018,B090,-1
27377,1,5/7/2018,B090,-1
27378,2,5/8/2018,B090,-1
27379,3,5/9/2018,B090,-1
27380,4,5/10/2018,B090,-1
27381,5,5/11/2018,B090,-1
27382,-1,5/12/2018,B090,-1
27383,-1,5/13/2018,B090,-1
27384,1,5/14/2018,B090,-1
27385,2,5/15/2018,B090,-1
27386,3,5/16/2018,B090,-1
27387,4,5/17/2018,B090,-1
27388,5,5/18/2018,B090,-1
27389,-1,5/19/2018,B090,-1
27390,-1,5/20/2018,B090,-1
27391,1,5/21/2018,B090,-1
27392,2,5/22/2018,B090,-1
27393,3,5/23/2018,B090,-1
27394,4,5/24/2018,B090,-1
27395,5,5/25/2018,B090,-1
27396,-1,5/26/2018,B090,-1
27397,-1,5/27/2018,B090,-1
27398,-2,5/28/2018,B090,-1
27399,2,5/29/2018,B090,-1
27400,3,5/30/2018,B090,-1
27401,5,6/1/2018,B090,-1
27402,-1,6/2/2018,B090,-1
27403,-1,6/3/2018,B090,-1
27404,1,6/4/2018,B090,-1
27405,2,6/5/2018,B090,-1
27406,3,6/6/2018,B090,-1
27407,4,6/7/2018,B090,-1
27408,5,6/8/2018,B090,-1
27409,-1,6/9/2018,B090,-1
27410,-1,6/10/2018,B090,-1
27411,1,6/11/2018,B090,-1
27412,2,6/12/2018,B090,-1
27413,3,6/13/2018,B090,-1
27414,4,6/14/2018,B090,-1
27415,5,6/15/2018,B090,-1
27416,-1,6/16/2018,B090,-1
27417,-1,6/17/2018,B090,-1
27418,1,6/18/2018,B090,-1
27419,2,6/19/2018,B090,-1
27420,3,6/20/2018,B090,-1
27421,4,6/21/2018,B090,-1
27422,5,6/22/2018,B090,-1
27423,-1,6/23/2018,B090,-1
27424,-1,6/24/2018,B090,-1
27425,1,6/25/2018,B090,-1
27426,2,6/26/2018,B090,-1
27427,3,6/27/2018,B090,-1
27428,4,6/28/2018,B090,-1
27429,5,6/29/2018,B090,-1
27430,-1,6/30/2018,B090,-1
27431,-1,7/1/2018,B090,-1
27432,1,7/2/2018,B090,-1
27433,-2,7/3/2018,B090,-1
27434,-2,7/4/2018,B090,-1
27435,4,7/5/2018,B090,-1
27436,5,7/6/2018,B090,-1
27437,-1,7/7/2018,B090,-1
27438,-1,7/8/2018,B090,-1
27439,1,7/9/2018,B090,-1
27440,2,7/10/2018,B090,-1
27441,3,7/11/2018,B090,-1
27442,4,7/12/2018,B090,-1
27443,5,7/13/2018,B090,-1
27444,-1,7/14/2018,B090,-1
27445,-1,7/15/2018,B090,-1
27446,1,7/16/2018,B090,-1
27447,2,7/17/2018,B090,-1
27448,3,7/18/2018,B090,-1
27449,4,7/19/2018,B090,-1
27450,5,7/20/2018,B090,-1
27451,-1,7/21/2018,B090,-1
27452,-1,7/22/2018,B090,-1
27453,1,7/23/2018,B090,-1
27454,2,7/24/2018,B090,-1
27455,3,7/25/2018,B090,-1
27456,4,7/26/2018,B090,-1
27457,5,7/27/2018,B090,-1
27458,-1,7/28/2018,B090,-1
27459,-1,7/29/2018,B090,-1
27460,1,7/30/2018,B090,-1
27461,2,7/31/2018,B090,-1
27462,3,8/1/2018,B090,-1
27463,4,8/2/2018,B090,-1
27464,5,8/3/2018,B090,-1
27465,-1,8/4/2018,B090,-1
27466,-1,8/5/2018,B090,-1
27467,1,8/6/2018,B090,-1
27468,2,8/7/2018,B090,-1
27469,3,8/8/2018,B090,-1
27470,4,8/9/2018,B090,-1
27471,5,8/10/2018,B090,-1
27472,-1,8/11/2018,B090,-1
27473,-1,8/12/2018,B090,-1
27474,1,8/13/2018,B090,-1
27475,2,8/14/2018,B090,-1
27476,3,8/15/2018,B090,-1
27477,4,8/16/2018,B090,-1
27478,5,8/17/2018,B090,-1
27479,-1,8/18/2018,B090,-1
27480,-1,8/19/2018,B090,-1
27481,1,8/20/2018,B090,-1
27482,2,8/21/2018,B090,-1
27483,3,8/22/2018,B090,-1
27484,4,8/23/2018,B090,-1
27485,5,8/24/2018,B090,-1
27486,-1,8/25/2018,B090,-1
27487,-1,8/26/2018,B090,-1
27488,1,8/27/2018,B090,-1
27489,2,8/28/2018,B090,-1
27490,3,8/29/2018,B090,-1
27491,4,8/30/2018,B090,-1
27492,-2,1/1/2018,B091,-1
27493,-2,1/2/2018,B091,-1
27494,3,1/3/2018,B091,-1
27495,4,1/4/2018,B091,-1
27496,5,1/5/2018,B091,-1
27497,-1,1/6/2018,B091,-1
27498,-1,1/7/2018,B091,-1
27499,1,1/8/2018,B091,-1
27500,2,1/9/2018,B091,-1
27501,3,1/10/2018,B091,-1
27502,4,1/11/2018,B091,-1
27503,5,1/12/2018,B091,-1
27504,-1,1/13/2018,B091,-1
27505,-1,1/14/2018,B091,-1
27506,-2,1/15/2018,B091,-1
27507,2,1/16/2018,B091,-1
27508,3,1/17/2018,B091,-1
27509,4,1/18/2018,B091,-1
27510,5,1/19/2018,B091,-1
